business_name,industry,address,city,state,zip,phone_number,website,google_rating,total_reviews,place_id,latitude,longitude,created_at
Serendipity Labs - Denver LoDo,office buildings,"1801 Wewatta St 11th Floor, Denver, CO 80202, USA",Denver,CO,80202,(720) 741-7354,https://serendipitylabs.com/us/co/denver-lodo/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.9,94,ChIJX6VHL0F5bIcRJLwgZaFznW8,39.7555852,-105.0000757,2026-02-12T13:52:31.207707+00:00
Sherman Gardens Office Space,office buildings,"190 E 9th Ave, Denver, CO 80203, USA",Denver,CO,80203,(303) 292-5608,https://shermanofficespace.com/,4.7,3,ChIJV1qX0Nd-bIcRjuOggJNA-8E,39.730209599999995,-104.9852068,2026-02-12T13:52:28.457554+00:00
Shift Workspaces,office buildings,"383 Corona St, Denver, CO 80218, USA",Denver,CO,80218,(303) 625-6709,https://shiftworkspaces.com/locations/corona/?utm_source=GoogleBusinessProfile&utm_medium=organic&utm_campaign=gbp_listing&utm_content=gbp_corona,4.7,61,ChIJE4UWLN1-bIcR-2RhvRqtQ7g,39.7219441,-104.9744631,2026-02-12T13:52:31.216137+00:00
Shift Workspaces - Bannock,office buildings,"1001 Bannock St, Denver, CO 80204, USA",Denver,CO,80204,(303) 493-9514,https://shiftworkspaces.com/locations/bannock/?utm_source=GoogleBusinessProfile&utm_medium=organic&utm_campaign=gbp_listing&utm_content=gbp_bannock,4.8,110,ChIJn31hWil_bIcRUhXA3V0hMvU,39.732220999999996,-104.99066099999999,2026-02-12T13:52:28.441511+00:00
Spaces Ballpark,office buildings,"2301 Blake St Suite 100, Denver, CO 80205, USA",Denver,CO,80205,(303) 309-4300,https://www.spacesworks.com/denver/ballpark?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,3.9,73,ChIJLTl7G954bIcRroMHt_9rWBw,39.7575248,-104.9906841,2026-02-12T13:52:28.523393+00:00
Spaces Civic Center,office buildings,"1560 Broadway #1600, Denver, CO 80202, USA",Denver,CO,80202,(983) 999-0190,https://www.spacesworks.com/denver/civic-center?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,4.6,9,ChIJ96xvQSF5bIcR7b5LSiltaXU,39.7414231,-104.9865944,2026-02-12T13:52:28.559727+00:00
The Amp,office buildings,"1580 Logan St, Denver, CO 80203, USA",Denver,CO,80203,(303) 407-1465,https://transwestern.com/property/logan-tower,5.0,3,ChIJ58kAqSt5bIcRpZreQNdU7AM,39.7414858,-104.982143,2026-02-12T13:52:31.258463+00:00
The Commons on Champa,office buildings,"1245 Champa St, Denver, CO 80204, USA",Denver,CO,80204,(720) 484-5400,http://www.thecommons.co/,4.8,71,ChIJiUL7Ps54bIcRtjNlxgELjrM,39.7437463,-104.9980829,2026-02-12T13:52:28.552570+00:00
The Process,office buildings,"1060 Bannock St, Denver, CO 80204, USA",Denver,CO,80204,,https://www.theprocessdenver.com/,5.0,78,ChIJlUibjXJ_bIcRgPsprk-pJYA,39.7332083,-104.9899538,2026-02-12T13:52:31.240672+00:00
University Building (Floor 12),office buildings,"910 16th St Mall, Denver, CO 80202, USA",Denver,CO,80202,(303) 825-1887,,4.5,26,ChIJY65PfdB4bIcR8pN3-QtQbN0,39.746625699999996,-104.99439819999999,2026-02-12T13:52:31.157689+00:00
Venture X Denver Lodo,office buildings,"1800 Wazee St 3rd floor, Denver, CO 80202, USA",Denver,CO,80202,(720) 459-9072,http://venturex.com/locations/denver-lodo,5.0,168,ChIJ9Yqwg-R5bIcR1GN5JriDC-g,39.7531593,-104.99706259999999,2026-02-12T13:52:28.450079+00:00
Venture X Denver Uptown,office buildings,"110 16th St Mall Floors 13 & 14, Denver, CO 80202, USA",Denver,CO,80202,(720) 703-9547,https://venturex.com/locations/denver-uptown/,4.9,61,ChIJ0eNbutV4bIcRXY2Zn_E_8j0,39.7414515,-104.98776289999999,2026-02-12T13:52:28.423395+00:00
WeWork Office Space & Coworking,office buildings,"1200 17th St, Denver, CO 80202, USA",Denver,CO,80202,(303) 309-1088,https://www.wework.com/buildings/tabor-center--denver--CO?utm_source=Google&utm_campaign=Organic&utm_medium=Listings,4.8,59,ChIJ7aPzNGR5bIcRmLsK7-Dxx5E,39.7493561,-104.9962316,2026-02-12T13:52:31.224923+00:00
Wellington E. Webb Municipal Office Building,office buildings,"201 W Colfax Ave, Denver, CO 80202, USA",Denver,CO,80202,(720) 913-5751,https://www.denvergov.org/,3.5,14,ChIJAQDAZ9R4bIcR-s7HUpGeg9o,39.7412524,-104.990051,2026-02-12T13:52:31.285904+00:00
Worldwide Plaza Office Suites,office buildings,"1155 Sherman St, Denver, CO 80203, USA",Denver,CO,80203,(303) 339-6613,,5.0,1,ChIJdXdTidV-bIcRpgUodb2HTPg,39.7349901,-104.9852631,2026-02-12T13:52:28.530701+00:00
YourOffice – Denver,office buildings,"600 17th St UNIT 2800, Denver, CO 80202, USA",Denver,CO,80202,(303) 260-6400,https://www.yourofficedenver.com/,4.8,33,ChIJ2cfTKdd4bIcRaHsHLDnQ5Es,39.7453651,-104.99063849999999,2026-02-12T13:52:28.431929+00:00
2020 Storage,warehouses,"2020 Arapahoe St Unit LL, Denver, CO 80205, USA",Denver,CO,80205,(303) 296-0696,https://www.2020storage.com/,4.2,48,ChIJq7Z3Qdl4bIcR61uj2JZq0HI,39.751854099999996,-104.99032419999999,2026-02-12T13:51:37.190599+00:00
A+ Warehouse LLC,warehouses,"4195 Oneida St # P, Denver, CO 80216, USA",Denver,CO,80216,(720) 676-9071,,4.3,12,ChIJ4Q7WB4h7bIcRBFfsH9xYTm0,39.774411199999996,-104.90913719999999,2026-02-12T13:51:30.769310+00:00
AMAZON PRIME NOW (UCO1),warehouses,"480 E 55th Ave STE 100, Denver, CO 80216, USA",Denver,CO,80216,(731) 453-4719,,4.1,83,ChIJDYEDA-J5bIcRLQb0Go_9dy8,39.7930774,-104.9815708,2026-02-12T13:51:33.913556+00:00
"Aequus Worldwide Logistics, Inc.",warehouses,"1630 Welton St Suite 938, Denver, CO 80202, USA",Denver,CO,80202,(847) 651-1856,https://www.aequus.us/,5.0,1,ChIJ79pbE2h_bIcRif2CYxZNQ28,39.744625,-104.99055369999999,2026-02-12T13:51:37.183950+00:00
Amazon,warehouses,"875 W 64th Ave, Denver, CO 80221, USA",Denver,CO,80221,,https://www.amazon.jobs/,3.8,196,ChIJyRl2Gc15bIcR3O5VUfa8NJc,39.8137854,-104.9991962,2026-02-12T13:51:30.750278+00:00
American Warehouse Company,warehouses,"5150 Colorado Blvd, Denver, CO 80216, USA",Denver,CO,80216,(303) 388-4521,,2.5,2,ChIJL-jU4il6bIcRfYNe4_ggM-s,39.790534,-104.9387177,2026-02-12T13:51:30.739922+00:00
Ball - Denver Warehouse,warehouses,"11351 E 45th Ave Suite D, Denver, CO 80239, USA",Denver,CO,80239,,,3.3,31,ChIJuUcpMM97bIcR40eGwJYMir8,39.7814202,-104.855995,2026-02-12T13:51:30.640137+00:00
Bring Fulfillment,warehouses,"4400 Lipan St, Denver, CO 80211, USA",Denver,CO,80211,(775) 813-1373,https://bringfulfillment.com/contact-us-lp/,4.7,3,ChIJLblCmFh4bIcRMaNwlBW6rgo,39.7771107,-105.0015888,2026-02-12T13:51:33.978816+00:00
Central Warehousing,warehouses,"5151 Bannock St, Denver, CO 80216, USA",Denver,CO,80216,(303) 383-4202,,5.0,1,ChIJI3euCU54bIcRQ4sZX7w4nOk,39.7889087,-104.9915753,2026-02-12T13:51:33.863320+00:00
Colorado Cold Warehousing & Storage,warehouses,"3645 Wazee St, Denver, CO 80216, USA",Denver,CO,80216,(303) 548-1054,,,,ChIJT6xPFpZ5bIcRKZtnmqbESoo,39.7709511,-104.9750739,2026-02-12T13:51:37.128753+00:00
Colorado Fulfillment,warehouses,"4040 Holly St, Denver, CO 80216, USA",Denver,CO,80216,(303) 761-1877,http://www.coloradofulfillment.com/,4.7,23,ChIJVVVVVQmAbIcRDsUJmdh8n34,39.7732812,-104.9221178,2026-02-12T13:51:30.722972+00:00
Continuum Warehouse and Delivery,warehouses,"4350 Kearney St Unit A, Denver, CO 80216, USA",Denver,CO,80216,(303) 320-9092,https://cdelivers.com/,1.0,1,ChIJnyJ0jwR7bIcRPR3jLusjp64,39.7769194,-104.9164368,2026-02-12T13:51:37.080446+00:00
Crate & Barrel Warehouse,warehouses,"19900 E 23rd Ave Unit C, Aurora, CO 80011, USA",Aurora,CO,80011,(303) 373-2205,https://www.crateandbarrel.com/stores/denver-warehouse/str791?utm_source=gmb&utm_medium=organic_search,3.9,56,ChIJLxbry_5jbIcRHuVoTsE929Q,39.7503965,-104.7551362,2026-02-12T13:51:33.870855+00:00
DDE6 - Amazon,warehouses,"6150 Downing St, Denver, CO 80216, USA",Denver,CO,80216,(303) 579-2642,http://amazon.com/,3.7,53,ChIJHwl9EWl5bIcRHFH7NVr5iaE,39.8079757,-104.97302239999999,2026-02-12T13:51:33.885283+00:00
Denver Central Fill,warehouses,"1220 S Lipan St, Denver, CO 80223, USA",Denver,CO,80223,(303) 698-8960,https://jobs.kroger.com/search/kroger-central-fill-denver-co-jobs.html?q=kroger%20central%20fill%20denver%20co%20jobs,4.5,14,ChIJEWAiEad_bIcReaAHMZBFtfI,39.694292399999995,-105.0012323,2026-02-12T13:51:37.149525+00:00
Denver Express Warehousing & Cross Docking,warehouses,"6030 Washington St #130, Denver, CO 80216, USA",Denver,CO,80216,(303) 289-4343,http://denverexpressco.com/,4.6,45,ChIJ5yWDxpFwbIcRTwk7bFWYpDo,39.807249299999995,-104.97675910000001,2026-02-12T13:51:30.661821+00:00
Dominos Supply Warehouse,warehouses,"10252 E 51st Ave, Denver, CO 80239, USA",Denver,CO,80239,(303) 373-0330,https://jobs.dominos.com/us/career-areas/supply-chain/dominos-warehouse-jobs/,4.4,36,ChIJdTT1Wh97bIcRFCo7Ny2ZUZQ,39.789609999999996,-104.869367,2026-02-12T13:51:30.761276+00:00
EIKZ Amazon,warehouses,"6050 Washington St, Denver, CO 80216, USA",Denver,CO,80216,,,4.2,52,ChIJAVtNtm95bIcR12qeepxt4C8,39.8075981,-104.97410579999999,2026-02-12T13:51:30.776804+00:00
Elite Warehousing and Fulfillment,warehouses,"5303 N Havana Wy, Denver, CO 80238, USA",Denver,CO,80238,(720) 826-4660,https://www.elitewarehousingandfulfillment.com/,5.0,8,ChIJ17UD2j97bIcRNdl-XavgUGg,39.793054000000005,-104.86686089999999,2026-02-12T13:51:33.878452+00:00
Elite Warehousing and Fulfillment,warehouses,"11000 E 51st Ave, Denver, CO 80239, USA",Denver,CO,80239,(720) 826-4660,https://elitewarehousingandfulfillment.com/,4.4,12,ChIJd6bAIyR7bIcRdQNrEkQ0_Kk,39.789566300000004,-104.861261,2026-02-12T13:51:37.095690+00:00
"Empire Warehouse, INC.",warehouses,"11701 E 53rd Ave, Denver, CO 80239, USA",Denver,CO,80239,(303) 776-9500,http://www.empire-warehouse.com/,4.4,55,ChIJmVGRDil7bIcRnaUoui8xwlw,39.7943178,-104.8514805,2026-02-12T13:51:30.633402+00:00
Extra Space Storage,warehouses,"900 Grant St, Denver, CO 80203, USA",Denver,CO,80203,(720) 826-2962,https://www.extraspace.com/storage/facilities/us/colorado/denver/2014/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,4.8,843,ChIJVVVlrtd-bIcRE2jdbs15R_0,39.7309802,-104.9833743,2026-02-12T13:51:37.136819+00:00
Extra Space Storage,warehouses,"2255 Champa St, Denver, CO 80205, USA",Denver,CO,80205,(303) 993-3409,https://www.extraspace.com/storage/facilities/us/colorado/denver/2016/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,4.7,808,ChIJqRkZqdh4bIcRBD2vwd2dYUg,39.7530323,-104.9860595,2026-02-12T13:51:37.163116+00:00
FMG Denver Warehouse,warehouses,"1280 W 47th Ave, Denver, CO 80211, USA",Denver,CO,80211,(303) 293-8440,http://fmgdenver.com/,4.6,63,ChIJMwNA-Vt4bIcRTd-zA2WiSYY,39.7815118,-105.00370699999999,2026-02-12T13:51:30.621548+00:00
FWI Warehouse,warehouses,"2501 Welton St, Denver, CO 80205, USA",Denver,CO,80205,,http://www.fourwindsinteractive.com/,3.7,3,ChIJ47pUpCZ5bIcR954EGZA0y0w,39.7531287,-104.9804896,2026-02-12T13:51:30.696079+00:00
Factory Steel Overstock,warehouses,"1250 Cherokee St #1210, Denver, CO 80204, USA",Denver,CO,80204,(888) 512-1116,https://www.factorysteeloverstock.com/,4.3,88,ChIJ5TENq2x8bIcRgvWkTiY38FM,39.736224,-104.9912775,2026-02-12T13:51:37.108123+00:00
FedEx Home Delivery,warehouses,"1105 W 48th Ave, Denver, CO 80221, USA",Denver,CO,80221,(800) 463-3339,https://local.fedex.com/co/denver/?cmp=LOC-1001545-4-4-971-1110000-US-US-EN-GPLGRNDTERMINAL,2.7,127,ChIJDemrrVt4bIcRpQjuVu869hA,39.7848243,-105.0016555,2026-02-12T13:51:37.170418+00:00
FlexEtc,warehouses,"5180 Fox St, Denver, CO 80216, USA",Denver,CO,80216,(720) 739-8100,https://www.flexetc.com/cowarehousing/co/denver/fox-st/?utm_source=GBP&utm_medium=organic,5.0,39,ChIJMX2x5AJ5bIcR00Pb0z0Jee4,39.7903665,-104.9938337,2026-02-12T13:51:30.712881+00:00
Interstate Warehousing,warehouses,"10251 E 51st Ave, Denver, CO 80239, USA",Denver,CO,80239,(303) 327-1669,http://www.tippmanngroup.com/,2.7,211,ChIJ2b6Whx57bIcRdLouGpTieKo,39.7911315,-104.86894029999999,2026-02-12T13:51:30.702511+00:00
Interstate Warehousing Inc.,warehouses,"55 Tejon St, Denver, CO 80223, USA",Denver,CO,80223,,,3.8,13,ChIJ3w-wnsp_bIcRhZsQB05eN0Y,39.716543800000004,-105.0116766,2026-02-12T13:51:30.683366+00:00
King Sooper Distribution,warehouses,"10445 E 49th Ave, Denver, CO 80238, USA",Denver,CO,80238,(303) 778-3100,,2.6,46,ChIJRRq5p8Z7bIcRIh-GgDSNimE,39.788724099999996,-104.86735949999999,2026-02-12T13:51:37.089687+00:00
King Soopers/Kroger Tejon Street Distribution Center,warehouses,"65 Tejon St, Denver, CO 80223, USA",Denver,CO,80223,(303) 778-3100,http://www.kingsoopers.com/,3.4,275,ChIJheNPykF_bIcRZEAskZ-31Ac,39.7167112,-105.01249,2026-02-12T13:51:37.064390+00:00
Larsen Warehousing & Distributing,warehouses,"11685 E 53rd Ave D, Denver, CO 80239, USA",Denver,CO,80239,(303) 371-8322,,4.7,31,ChIJOTjOvSl7bIcRqPX_wodc3kw,39.794398,-104.8525762,2026-02-12T13:51:30.654791+00:00
Macy's Logistics- Warehouse,warehouses,"510 E 51st Ave, Denver, CO 80216, USA",Denver,CO,80216,(800) 364-6190,,2.3,9,ChIJzQzIYwp5bIcRMuor7MLXhmQ,39.7884104,-104.9805969,2026-02-12T13:51:33.939435+00:00
Manufacturers Warehousing,warehouses,"11475 E 53rd Ave # 160, Denver, CO 80239, USA",Denver,CO,80239,(303) 371-7604,,5.0,3,ChIJKWuZQCh7bIcRTFPy0ftnpHM,39.794474,-104.85542099999999,2026-02-12T13:51:33.853279+00:00
Move 4 Less - Denver Movers,warehouses,"1030 W Ellsworth Ave E, Denver, CO 80223, USA",Denver,CO,80223,(720) 575-4988,https://move4lessmoving.com/denver/?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=denver,4.6,398,ChIJCS7ajiB_bIcR_R6lmUToOEs,39.7163241,-105.00135,2026-02-12T13:51:37.101753+00:00
Multicopter Warehouse,warehouses,"2130 S Bellaire St, Denver, CO 80222, USA",Denver,CO,80222,(303) 552-2300,https://multicopterwarehouse.com/,4.5,227,ChIJq4v84ReYbIcRHLJQ_ltGCeM,39.677825399999996,-104.93701449999999,2026-02-12T13:51:37.121728+00:00
Navajo Manufacturing Co,warehouses,"601 W 50th Ave, Denver, CO 80216, USA",Denver,CO,80216,(800) 525-5097,http://navajoinc.com/,3.8,9,ChIJxWL8t1x5bIcRB-megBIluVs,39.787765,-104.99413299999999,2026-02-12T13:51:33.986745+00:00
North Central Logistics Center (NCLC) Bldg. B,warehouses,"7450 Clayton St, Denver, CO 80229, USA",Denver,CO,80229,(303) 217-7975,,3.0,4,ChIJq6rqv1p3bIcRHzHPN4OnDGw,39.832301699999995,-104.95193619999999,2026-02-12T13:51:33.921930+00:00
Office Depot / Office Max Distribution Center,warehouses,"4590 Geneva St, Denver, CO 80238, USA",Denver,CO,80238,,,3.6,12,ChIJNW7pjz17bIcRtHlt_E1fROg,39.780316299999996,-104.86816379999999,2026-02-12T13:51:37.073482+00:00
Parking spot,warehouses,"501 15th St, Denver, CO 80202, USA",Denver,CO,80202,,https://www.theparkingspot.com/,1.0,1,ChIJcdXjFwB5bIcRfGKv-zXgUf8,39.742833,-104.9915431,2026-02-12T13:51:37.114725+00:00
Pepsi Cola,warehouses,"3888 Arkins Ct, Denver, CO 80216, USA",Denver,CO,80216,(303) 299-4383,,2.4,228,ChIJYTloQwZ5bIcRyYCLouPLXmg,39.7751048,-104.9756397,2026-02-12T13:51:33.946104+00:00
Prologis,warehouses,"1800 Wazee St #500, Denver, CO 80202, USA",Denver,CO,80202,(800) 566-2706,https://www.prologis.com/?utm_source=google&utm_medium=local&utm_campaign=gmb-denver,4.7,18,ChIJs_cPCmNkbIcRVVqCrwTUJlM,39.7530874,-104.9973977,2026-02-12T13:51:33.952656+00:00
ReadySpaces,warehouses,"4777 Leyden St, Denver, CO 80216, USA",Denver,CO,80216,(720) 687-3252,https://readyspaces.com/location/denver/denver-park-hill/,4.5,20,ChIJAWctZR97bIcRU_PpsqxrHz0,39.7824461,-104.9183814,2026-02-12T13:51:30.676251+00:00
ReadySpaces,warehouses,"10949 E Peakview Ave Suite A8, Englewood, CO 80111, USA",Englewood,CO,80111,(720) 776-3670,https://readyspaces.com/location/denver/centennial/,4.2,15,ChIJdW5soMGHbIcRB4zavc7oyAs,39.5993011,-104.86133269999999,2026-02-12T13:51:33.972380+00:00
Restaurant Depot,warehouses,"1740 W 13th Ave, Denver, CO 80204, USA",Denver,CO,80204,(303) 260-6005,https://www.restaurantdepot.com/?utm_source=listings&utm_medium=search&utm_campaign=traffic-tracking&utm_content=West-Coast&utm_term=652-CO/SLC,3.7,534,ChIJn9ldZrV4bIcRKXY_BKKsa6Y,39.7363059,-105.00967879999999,2026-02-12T13:51:33.891924+00:00
SCO1 Amazon,warehouses,"6155 Downing St, Denver, CO 80216, USA",Denver,CO,80216,,,4.3,12,ChIJGb8qAod5bIcR9Nf7XvVFuXo,39.8079959,-104.97573419999999,2026-02-12T13:51:33.898905+00:00
Safeway Distribution Center,warehouses,"4600 Stapleton S Dr, Denver, CO 80216, USA",Denver,CO,80216,(888) 255-2269,http://www.safewaydenverdc.com/,2.5,1154,ChIJrftbvdZ7bIcRuSGwQO33b4g,39.7796507,-104.9339882,2026-02-12T13:51:30.689619+00:00
Safeway warehouse #2,warehouses,"4350 Dahlia St, Denver, CO 80216, USA",Denver,CO,80216,(303) 344-2499,,2.8,39,ChIJdf_4vwl7bIcRDEpcN2aZ-mU,39.7772582,-104.9306721,2026-02-12T13:51:33.839571+00:00
Saltbox | Warehousing & Logistics for Ecommerce in Park Hill,warehouses,"4800 Dahlia St, Denver, CO 80216, USA",Denver,CO,80216,(720) 677-2941,https://www.saltbox.com/denver,4.6,25,ChIJ30ZC8Kh7bIcR81a_fLWUdJs,39.7838935,-104.9309768,2026-02-12T13:51:30.732326+00:00
Shamrock Foodservice Warehouse Denver,warehouses,"460 S Lipan St, Denver, CO 80223, USA",Denver,CO,80223,(303) 722-7688,https://www.shamrockfsw.com/locations/denver-co/,4.5,480,ChIJ018fsBF_bIcRxgowxN2PUQw,39.7080257,-105.00083289999999,2026-02-12T13:51:33.966207+00:00
Souvenir Warehouse,warehouses,"717 16th St Mall, Denver, CO 80202, USA",Denver,CO,80202,,,4.5,32,ChIJaSNr29B4bIcR01WiaTJ-b-U,39.7455925,-104.99244069999999,2026-02-12T13:51:37.156582+00:00
Sprouts Warehouse,warehouses,"18901 E 38th Ave, Aurora, CO 80011, USA",Aurora,CO,80011,(720) 792-6574,https://jobs.sprouts.com/distribution-center/jobs,3.8,56,ChIJBYkQtlRlbIcR-pow4mIwhEc,39.771145399999995,-104.7666476,2026-02-12T13:51:33.931701+00:00
Super Awesome Fun Factory - Private Warehouse Arcade,warehouses,"5138 E 39th Ave, Denver, CO 80207, USA",Denver,CO,80207,(720) 583-0951,http://www.funfactorydenver.com/,4.9,18,ChIJU5iXBVF7bIcRlW7wY6yX8_c,39.7710468,-104.9282082,2026-02-12T13:51:33.959833+00:00
Target Denver Sortation Center,warehouses,"6300 Broadway, Denver, CO 80216, USA",Denver,CO,80216,(303) 323-1800,,4.4,7,ChIJkZYMXn95bIcRc3qiPdxohOc,39.810144799999996,-104.98643919999999,2026-02-12T13:51:37.143152+00:00
Tennyson Street Warehouse,warehouses,"5330 Tennyson St, Denver, CO 80212, USA",Denver,CO,80212,(720) 520-4796,http://www.tennysonstreetwarehouse.com/,4.5,86,ChIJzYeEcPKHa4cRZmABXGHKp1g,39.794460199999996,-105.04343410000001,2026-02-12T13:51:37.176916+00:00
The Colorado Distribution Group,warehouses,"11551 E 45th Ave Suite B, Denver, CO 80239, USA",Denver,CO,80239,(720) 941-6400,http://www.thecolodistgroup.com/,3.6,28,ChIJPdHw98l7bIcRawkN4ptixPo,39.7808932,-104.85508420000001,2026-02-12T13:51:37.051468+00:00
Vanask Warehouse Co,warehouses,"5055 E 41st Ave, Denver, CO 80216, USA",Denver,CO,80216,(303) 355-5140,http://www.vanask.com/,4.5,37,ChIJC_Gq4Np7bIcRYETbii4BSgI,39.7736549,-104.92894609999999,2026-02-12T13:51:30.647360+00:00
Warehouse Hotline LLC,warehouses,"2 Adams St, Denver, CO 80206, USA",Denver,CO,80206,(303) 409-9546,https://warehousehotline.com/contact/,5.0,82,ChIJda7qSJp-bIcRh3vdRYt9XHU,39.7165886,-104.948284,2026-02-12T13:51:30.668401+00:00
arc Thrift Stores Warehouse,warehouses,"5941 Broadway, Denver, CO 80216, USA",Denver,CO,80216,(303) 847-6733,,3.8,26,ChIJZU9cbjN4bIcRKzC8SqRmK5M,39.8044593,-104.9880104,2026-02-12T13:51:33.906254+00:00
